74,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,76,0,1,2,3,4,5,6,7,8,9,10,18,24,24,24,24,24,24,24,24,24,24,6,24,24,6,24,24,18,24
74,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,76,0,1,2,3,4,5,6,7,8,9,10,24,12,24,24,18,24,24,24,24,24,24,18,24,24,24,24,24,24,6
74,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,76,0,1,2,3,4,5,6,7,8,9,10,24,12,24,24,6,24,24,18,24,24,24,18,18,24,24,12,24,24,24
87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,0,1,2,3,4,5,6,7,8,9,10,24,24,18,24,24,24,6,24,24,24,24,24,24,24,24,24,24,24,24
100,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,102,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,24,24,6,24,24,24,24,24,24,24,24,24,24
24,24,24,24,18,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,6,24,24,24
18,1,2,2,3,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,24,24,24,24,18,24,24,24,18,24,24,24,24
18,7,8,8,10,3,1,3,24,24,24,6,24,24,24,24,24,24,24,24,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,12,6,24,24
24,7,8,8,8,10,11,9,24,24,1,3,24,24,18,24,24,24,24,24,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,24,24,18,24,24,24,24,24,24,18,24,18,24
12,7,8,8,8,8,4,15,24,1,11,9,24,24,24,24,24,24,24,24,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,24,24,24,6,24,24,24,24,24,24,24,24,24
24,7,8,8,8,8,10,3,1,11,4,15,24,24,24,24,12,24,24,24,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,24,24,18,24,24,24,24,24,24,24,24,24,24
24,7,8,8,8,8,8,10,11,8,9,24,24,6,24,24,12,24,12,18,0,1,2,3,4,5,6,7,8,9,10,24,24,6,24,24,24,18,18,24,24,24,24,24,24,24,24,24,24,24
18,7,8,8,8,8,8,8,8,8,10,3,24,24,24,24,24,24,24,24,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,24,6,24,24,24,18,24,24,24,24,24,24,24
24,7,8,8,8,8,8,8,8,8,8,10,2,3,24,24,18,24,24,24,0,1,2,3,4,5,6,7,8,9,10,24,6,24,24,24,24,24,24,24,24,24,6,24,24,24,24,12,24,24
24,7,8,8,8,8,8,8,8,8,8,8,8,9,24,24,24,24,24,24,0,1,2,3,4,5,6,7,8,9,10,12,24,24,24,24,24,24,18,24,18,6,24,6,24,24,24,18,18,24
24,13,5,8,8,8,8,8,8,8,8,8,8,9,24,24,24,24,24,24,0,1,2,3,4,5,6,7,8,9,10,24,24,6,24,18,24,24,24,24,24,6,24,24,24,24,24,12,24,24
24,24,13,5,8,8,8,8,8,8,8,8,8,9,18,24,24,12,24,24,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,24,24,24,18,24,24,12,24,12,24,24,24,24
24,24,1,11,4,14,14,14,14,14,14,14,5,10,3,24,24,24,18,24,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,6,24,18,24,24,12,24,24,24,24,24,24,24
24,24,7,4,15,24,24,24,24,24,24,24,13,14,15,24,24,24,24,12,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,24,24,24,6,6,24,24,6,24,24,24,6,24
24,6,13,15,6,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,1,2,3,4,5,6,7,8,9,10,24,24,24,6,24,24,24,24,24,24,24,24,24,24,24,18,24,24,24
18,12,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,12,0,1,2,3,4,5,6,7,8,9,10,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,6,24,24,24
